"org_id","org_name","org_type","org_size_band","state","created_date"
4179,"Practice_4179","Pediatrics","2-5","CO",2024-01-10 23:48:58
4180,"Practice_4180","Pediatrics","Solo","AZ",2020-08-05 05:41:32
4181,"Practice_4181","Physical Therapy","2-5","FL",2023-04-03 22:14:58
4182,"Practice_4182","Orthopedics","2-5","FL",2022-11-04 03:46:56
4183,"Practice_4183","Orthopedics","Solo","CA",2016-11-13 23:29:28
4184,"Practice_4184","Pediatrics","2-5","FL",2017-07-01 04:54:37
4185,"Practice_4185","Dental","2-5","NY",2023-05-01 13:11:07
4186,"Practice_4186","Orthopedics","2-5","NY",2021-07-15 08:31:13
4187,"Practice_4187","Dental","2-5","NY",2019-10-05 20:26:37
4188,"Practice_4188","Physical Therapy","Solo","FL",2024-07-15 07:05:42
4189,"Practice_4189","Orthopedics","20+","CO",2023-03-11 08:41:18
4190,"Practice_4190","Orthopedics","6-20","IL",2020-09-21 08:32:59
4191,"Practice_4191","Family Medicine","6-20","NC",2022-06-19 05:16:57
4192,"Practice_4192","Family Medicine","Solo","TX",2023-11-17 03:19:42
4193,"Practice_4193","Physical Therapy","6-20","CA",2018-12-11 09:54:41
4194,"Practice_4194","Orthopedics","6-20","GA",2016-03-19 08:03:32
4195,"Practice_4195","Orthopedics","6-20","WA",2019-05-01 09:22:38
4196,"Practice_4196","Dental","Solo","GA",2016-03-10 11:34:09
4197,"Practice_4197","Dental","2-5","CA",2020-05-11 09:29:28
4198,"Practice_4198","Pediatrics","20+","GA",2017-06-21 19:26:59
4199,"Practice_4199","Physical Therapy","2-5","IL",2017-08-14 07:31:06
4200,"Practice_4200","Orthopedics","2-5","GA",2016-03-18 13:57:36
4201,"Practice_4201","Family Medicine","6-20","GA",2019-04-04 05:32:32
4202,"Practice_4202","Dental","2-5","IL",2017-06-27 09:43:25
4203,"Practice_4203","Dental","2-5","IL",2022-08-01 01:27:11
4204,"Practice_4204","Dermatology","2-5","FL",2019-05-01 20:19:31
4205,"Practice_4205","Dental","6-20","IL",2017-10-11 18:55:20
4206,"Practice_4206","Physical Therapy","Solo","TX",2016-10-26 16:03:34
4207,"Practice_4207","Physical Therapy","2-5","AZ",2024-05-24 10:11:26
4208,"Practice_4208","Physical Therapy","2-5","TX",2024-12-25 22:20:40
4209,"Practice_4209","Dental","6-20","GA",2021-03-02 04:24:46
4210,"Practice_4210","Dental","2-5","TX",2017-07-15 21:53:19
4211,"Practice_4211","Dental","6-20","CA",2018-12-17 07:59:40
4212,"Practice_4212","Physical Therapy","6-20","NC",2015-10-16 06:36:31
4213,"Practice_4213","Physical Therapy","Solo","AZ",2023-06-13 22:06:23
4214,"Practice_4214","Dental","2-5","NC",2020-10-18 05:12:48
4215,"Practice_4215","Orthopedics","Solo","WA",2024-07-17 04:03:16
4216,"Practice_4216","Family Medicine","Solo","TX",2021-04-13 08:34:12
4217,"Practice_4217","Dental","2-5","NC",2019-12-27 22:05:58
4218,"Practice_4218","Physical Therapy","6-20","IL",2021-12-15 10:13:03
4219,"Practice_4219","Orthopedics","6-20","CO",2018-12-13 15:48:46
4220,"Practice_4220","Pediatrics","Solo","CO",2017-07-04 08:15:01
4221,"Practice_4221","Pediatrics","Solo","IL",2015-12-20 08:43:45
4222,"Practice_4222","Orthopedics","2-5","NC",2021-04-19 21:50:33
4223,"Practice_4223","Family Medicine","2-5","GA",2016-10-07 01:46:28
4224,"Practice_4224","Family Medicine","Solo","IL",2015-03-25 11:36:19
4225,"Practice_4225","Physical Therapy","6-20","AZ",2017-10-17 07:36:42
4226,"Practice_4226","Orthopedics","6-20","NY",2020-07-31 08:30:12
4227,"Practice_4227","Pediatrics","2-5","CA",2018-12-10 15:48:17
4228,"Practice_4228","Orthopedics","6-20","GA",2023-12-12 02:28:07
4229,"Practice_4229","Physical Therapy","Solo","AZ",2020-07-30 22:45:09
4230,"Practice_4230","Dental","2-5","NC",2018-10-14 21:35:15
4231,"Practice_4231","Orthopedics","2-5","GA",2017-03-03 23:44:16
4232,"Practice_4232","Physical Therapy","Solo","GA",2022-04-12 23:57:56
4233,"Practice_4233","Pediatrics","6-20","NC",2024-03-16 16:59:57
4234,"Practice_4234","Family Medicine","2-5","IL",2020-11-25 22:17:22
4235,"Practice_4235","Dental","2-5","NC",2018-06-29 11:27:47
4236,"Practice_4236","Pediatrics","Solo","TX",2015-06-30 11:51:51
4237,"Practice_4237","Dental","Solo","TX",2019-12-19 06:29:02
4238,"Practice_4238","Family Medicine","Solo","CA",2020-07-14 19:36:27
4239,"Practice_4239","Orthopedics","2-5","CO",2018-03-29 15:44:08
4240,"Practice_4240","Pediatrics","2-5","FL",2022-10-21 05:54:10
4241,"Practice_4241","Orthopedics","Solo","CA",2019-08-16 04:47:50
4242,"Practice_4242","Pediatrics","2-5","CA",2022-07-18 00:34:16
4243,"Practice_4243","Family Medicine","2-5","NY",2019-03-17 19:19:45
4244,"Practice_4244","Physical Therapy","2-5","FL",2019-01-17 18:24:35
4245,"Practice_4245","Physical Therapy","2-5","CO",2022-02-07 01:39:30
4246,"Practice_4246","Family Medicine","6-20","GA",2018-01-21 15:34:47
4247,"Practice_4247","Pediatrics","2-5","FL",2022-03-27 07:17:28
4248,"Practice_4248","Dental","2-5","NY",2020-02-13 03:54:51
4249,"Practice_4249","Physical Therapy","Solo","WA",2024-12-21 15:02:41
4250,"Practice_4250","Dermatology","Solo","CA",2018-10-10 05:36:13
4251,"Practice_4251","Pediatrics","Solo","NC",2022-09-28 21:21:13
4252,"Practice_4252","Dental","2-5","CA",2024-02-21 10:21:11
4253,"Practice_4253","Pediatrics","Solo","IL",2024-06-20 23:42:06
4254,"Practice_4254","Physical Therapy","Solo","NY",2015-02-27 23:50:31
4255,"Practice_4255","Dental","6-20","CA",2024-08-31 09:56:13
4256,"Practice_4256","Orthopedics","Solo","CA",2017-01-31 18:19:24
4257,"Practice_4257","Dermatology","Solo","FL",2018-09-20 01:04:51
4258,"Practice_4258","Physical Therapy","Solo","FL",2020-03-18 11:45:10
4259,"Practice_4259","Pediatrics","6-20","NC",2023-01-12 10:43:59
4260,"Practice_4260","Physical Therapy","Solo","AZ",2022-09-14 14:34:46
4261,"Practice_4261","Dental","2-5","IL",2024-10-29 05:42:48
4262,"Practice_4262","Family Medicine","2-5","NC",2017-03-30 14:19:01
4263,"Practice_4263","Physical Therapy","2-5","WA",2017-11-20 22:15:40
4264,"Practice_4264","Pediatrics","2-5","IL",2015-02-02 21:50:08
4265,"Practice_4265","Orthopedics","6-20","FL",2021-02-06 12:34:48
4266,"Practice_4266","Physical Therapy","Solo","CA",2019-08-10 01:56:24
4267,"Practice_4267","Orthopedics","Solo","GA",2019-06-01 13:43:02
4268,"Practice_4268","Dental","Solo","CA",2019-01-10 13:42:51
4269,"Practice_4269","Family Medicine","Solo","CO",2022-11-05 05:58:49
4270,"Practice_4270","Family Medicine","Solo","NC",2023-12-10 15:14:44
4271,"Practice_4271","Orthopedics","Solo","IL",2023-09-15 05:01:23
4272,"Practice_4272","Dermatology","2-5","GA",2018-08-15 05:13:09
4273,"Practice_4273","Dental","2-5","CO",2021-01-06 23:37:06
4274,"Practice_4274","Physical Therapy","Solo","WA",2019-07-09 06:03:04
4275,"Practice_4275","Orthopedics","2-5","CA",2017-12-04 22:29:16
4276,"Practice_4276","Physical Therapy","Solo","AZ",2015-12-17 08:10:57
4277,"Practice_4277","Physical Therapy","Solo","NY",2019-10-11 17:33:37
4278,"Practice_4278","Pediatrics","2-5","CO",2017-07-20 02:06:49
4279,"Practice_4279","Dental","Solo","CA",2017-04-05 06:48:43
4280,"Practice_4280","Pediatrics","Solo","CA",2021-05-09 13:22:19
4281,"Practice_4281","Dental","2-5","IL",2024-06-11 03:33:32
4282,"Practice_4282","Orthopedics","6-20","IL",2016-01-12 18:32:02
4283,"Practice_4283","Dental","2-5","AZ",2021-03-03 10:21:14
4284,"Practice_4284","Dental","Solo","CO",2015-11-19 07:32:00
4285,"Practice_4285","Physical Therapy","6-20","FL",2017-06-17 02:19:53
4286,"Practice_4286","Physical Therapy","2-5","IL",2021-07-25 23:53:57
4287,"Practice_4287","Family Medicine","2-5","NY",2023-09-12 02:15:41
4288,"Practice_4288","Physical Therapy","6-20","CA",2024-04-02 06:26:25
4289,"Practice_4289","Pediatrics","2-5","CA",2019-06-25 03:39:43
4290,"Practice_4290","Family Medicine","Solo","WA",2022-10-17 12:59:49
4291,"Practice_4291","Physical Therapy","2-5","WA",2022-02-17 04:32:36
4292,"Practice_4292","Dental","2-5","AZ",2016-11-16 05:26:34
4293,"Practice_4293","Physical Therapy","2-5","CO",2017-09-19 09:42:03
4294,"Practice_4294","Family Medicine","2-5","TX",2022-07-28 14:51:09
4295,"Practice_4295","Pediatrics","6-20","GA",2016-03-27 18:28:35
4296,"Practice_4296","Pediatrics","6-20","IL",2024-07-06 18:00:25
4297,"Practice_4297","Dental","6-20","CO",2020-12-27 07:38:55
4298,"Practice_4298","Dental","6-20","CA",2016-12-26 20:33:40
4299,"Practice_4299","Physical Therapy","6-20","NC",2016-05-24 22:03:32
4300,"Practice_4300","Physical Therapy","Solo","WA",2015-09-17 04:41:51
4301,"Practice_4301","Dental","Solo","GA",2017-03-21 13:42:03
4302,"Practice_4302","Family Medicine","2-5","IL",2021-09-04 23:48:09
4303,"Practice_4303","Family Medicine","6-20","FL",2021-09-06 05:09:29
4304,"Practice_4304","Physical Therapy","2-5","FL",2024-11-20 14:57:21
4305,"Practice_4305","Family Medicine","2-5","WA",2018-11-29 00:39:01
4306,"Practice_4306","Dental","Solo","CO",2018-01-30 14:40:26
4307,"Practice_4307","Physical Therapy","Solo","IL",2018-04-07 04:33:02
4308,"Practice_4308","Orthopedics","2-5","GA",2016-09-14 17:58:37
4309,"Practice_4309","Family Medicine","Solo","CA",2017-07-17 09:50:57
4310,"Practice_4310","Family Medicine","Solo","CO",2021-04-03 19:09:20
4311,"Practice_4311","Pediatrics","Solo","WA",2015-04-18 08:44:43
4312,"Practice_4312","Family Medicine","Solo","AZ",2016-08-11 05:07:38
4313,"Practice_4313","Dental","2-5","TX",2023-05-07 06:46:53
4314,"Practice_4314","Family Medicine","Solo","CO",2022-06-30 15:39:06
4315,"Practice_4315","Dermatology","2-5","NY",2022-02-17 17:52:20
4316,"Practice_4316","Dental","Solo","IL",2019-05-11 03:25:58
4317,"Practice_4317","Orthopedics","6-20","FL",2024-03-28 20:35:11
4318,"Practice_4318","Dental","Solo","NY",2017-11-21 03:17:57
4319,"Practice_4319","Physical Therapy","2-5","CO",2024-03-10 09:08:48
4320,"Practice_4320","Physical Therapy","2-5","CO",2024-11-26 17:46:07
4321,"Practice_4321","Physical Therapy","Solo","NY",2023-05-11 12:54:37
4322,"Practice_4322","Family Medicine","6-20","AZ",2024-12-29 22:39:33
4323,"Practice_4323","Orthopedics","2-5","NY",2020-12-24 00:11:17
4324,"Practice_4324","Physical Therapy","2-5","CA",2018-06-24 07:49:23
4325,"Practice_4325","Family Medicine","Solo","GA",2020-11-11 13:35:57
4326,"Practice_4326","Dermatology","6-20","NY",2020-05-04 04:51:29
4327,"Practice_4327","Dental","6-20","NY",2019-06-03 03:26:26
4328,"Practice_4328","Dermatology","Solo","IL",2024-12-12 09:05:43
4329,"Practice_4329","Dental","Solo","GA",2022-03-09 20:42:57
4330,"Practice_4330","Family Medicine","6-20","TX",2018-06-05 14:40:14
4331,"Practice_4331","Pediatrics","2-5","NY",2015-04-16 08:25:03
4332,"Practice_4332","Dental","6-20","NY",2020-03-05 01:58:12
4333,"Practice_4333","Physical Therapy","2-5","CA",2015-11-03 17:11:47
4334,"Practice_4334","Orthopedics","2-5","FL",2015-06-09 09:42:40
4335,"Practice_4335","Pediatrics","Solo","CA",2018-12-20 16:56:24
4336,"Practice_4336","Dental","Solo","NY",2018-08-20 10:41:14
4337,"Practice_4337","Physical Therapy","2-5","IL",2016-12-19 03:15:24
4338,"Practice_4338","Family Medicine","20+","CA",2016-08-21 08:10:00
4339,"Practice_4339","Pediatrics","Solo","IL",2024-06-16 10:59:31
4340,"Practice_4340","Dental","2-5","GA",2022-07-31 19:01:19
4341,"Practice_4341","Physical Therapy","2-5","IL",2017-07-19 19:27:20
4342,"Practice_4342","Dental","2-5","AZ",2020-11-04 05:31:21
4343,"Practice_4343","Family Medicine","6-20","NC",2023-03-31 19:30:56
4344,"Practice_4344","Family Medicine","6-20","GA",2018-03-03 01:23:00
4345,"Practice_4345","Physical Therapy","Solo","NC",2015-04-12 18:04:35
4346,"Practice_4346","Pediatrics","20+","NY",2024-07-23 14:55:11
4347,"Practice_4347","Family Medicine","6-20","NY",2015-10-29 08:25:19
4348,"Practice_4348","Physical Therapy","6-20","AZ",2024-04-21 06:04:11
4349,"Practice_4349","Family Medicine","2-5","CO",2022-10-26 21:01:17
4350,"Practice_4350","Orthopedics","6-20","NC",2015-03-16 17:30:45
4351,"Practice_4351","Family Medicine","Solo","CA",2019-03-09 16:30:20
4352,"Practice_4352","Physical Therapy","Solo","AZ",2015-12-15 02:53:45
4353,"Practice_4353","Physical Therapy","6-20","GA",2018-03-05 10:04:58
4354,"Practice_4354","Dermatology","Solo","TX",2015-05-21 15:39:24
4355,"Practice_4355","Physical Therapy","Solo","CA",2016-05-16 06:49:18
4356,"Practice_4356","Orthopedics","6-20","IL",2019-04-29 06:25:03
4357,"Practice_4357","Dental","6-20","NY",2016-04-22 07:29:52
4358,"Practice_4358","Orthopedics","Solo","GA",2022-11-07 17:34:31
4359,"Practice_4359","Physical Therapy","6-20","AZ",2018-04-08 05:04:27
4360,"Practice_4360","Dental","2-5","NC",2019-05-08 15:46:33
4361,"Practice_4361","Dental","2-5","NC",2023-02-19 00:20:31
4362,"Practice_4362","Orthopedics","6-20","WA",2020-02-27 11:15:36
4363,"Practice_4363","Family Medicine","2-5","NY",2017-05-30 14:42:17
4364,"Practice_4364","Physical Therapy","Solo","CA",2019-03-22 23:39:08
4365,"Practice_4365","Dental","Solo","IL",2015-06-04 22:23:41
4366,"Practice_4366","Orthopedics","2-5","IL",2023-01-16 04:43:17
4367,"Practice_4367","Dental","2-5","NY",2023-07-30 12:17:23
4368,"Practice_4368","Physical Therapy","6-20","WA",2024-03-25 10:03:33
4369,"Practice_4369","Dental","6-20","WA",2021-05-05 07:28:58
4370,"Practice_4370","Dental","2-5","CA",2019-02-05 17:24:00
4371,"Practice_4371","Dental","6-20","WA",2017-04-12 11:17:08
4372,"Practice_4372","Pediatrics","Solo","AZ",2018-09-12 15:55:19
4373,"Practice_4373","Dental","Solo","WA",2019-09-28 18:27:23
4374,"Practice_4374","Pediatrics","6-20","NC",2017-02-14 04:08:25
4375,"Practice_4375","Physical Therapy","Solo","FL",2019-06-16 16:43:15
4376,"Practice_4376","Physical Therapy","Solo","CO",2015-10-29 18:35:53
4377,"Practice_4377","Pediatrics","2-5","NC",2018-03-11 18:29:25
4378,"Practice_4378","Family Medicine","2-5","NC",2018-05-05 21:30:46
4379,"Practice_4379","Dental","6-20","TX",2024-03-16 19:20:20
4380,"Practice_4380","Physical Therapy","Solo","TX",2020-10-05 19:21:02
4381,"Practice_4381","Dental","Solo","NY",2018-10-13 07:30:10
4382,"Practice_4382","Dental","Solo","TX",2017-02-09 12:07:25
4383,"Practice_4383","Physical Therapy","2-5","NY",2015-09-05 20:09:36
4384,"Practice_4384","Physical Therapy","Solo","NC",2024-05-13 06:39:40
4385,"Practice_4385","Family Medicine","2-5","CO",2024-09-28 14:07:45
4386,"Practice_4386","Physical Therapy","6-20","CA",2017-02-10 16:31:10
4387,"Practice_4387","Dermatology","6-20","CA",2019-12-12 22:47:57
4388,"Practice_4388","Dental","Solo","FL",2020-04-25 04:08:45
4389,"Practice_4389","Dental","2-5","GA",2023-03-02 01:57:07
4390,"Practice_4390","Dental","2-5","CA",2021-02-13 02:14:59
4391,"Practice_4391","Dental","6-20","GA",2018-03-30 09:16:52
4392,"Practice_4392","Physical Therapy","20+","WA",2015-10-09 09:41:50
4393,"Practice_4393","Orthopedics","Solo","IL",2016-07-07 03:34:31
4394,"Practice_4394","Dental","2-5","NC",2018-06-16 21:43:55
4395,"Practice_4395","Family Medicine","Solo","CO",2016-08-15 12:34:55
4396,"Practice_4396","Family Medicine","Solo","NY",2022-10-08 13:58:16
4397,"Practice_4397","Pediatrics","Solo","GA",2020-10-28 18:36:43
4398,"Practice_4398","Dental","2-5","FL",2023-05-25 20:09:45
4399,"Practice_4399","Dental","2-5","CA",2023-04-12 17:19:45
4400,"Practice_4400","Dental","Solo","AZ",2015-12-10 17:30:12
4401,"Practice_4401","Dental","2-5","CA",2022-08-07 16:10:14
4402,"Practice_4402","Physical Therapy","Solo","TX",2016-12-08 15:35:48
4403,"Practice_4403","Dental","2-5","NC",2020-07-07 05:55:39
4404,"Practice_4404","Pediatrics","Solo","TX",2017-08-14 23:42:47
4405,"Practice_4405","Dermatology","Solo","CA",2017-04-12 07:28:32
4406,"Practice_4406","Orthopedics","2-5","AZ",2020-08-21 11:11:56
4407,"Practice_4407","Family Medicine","Solo","TX",2021-12-11 20:30:02
4408,"Practice_4408","Dental","2-5","CO",2019-08-03 08:54:03
4409,"Practice_4409","Pediatrics","Solo","TX",2020-01-30 21:27:16
4410,"Practice_4410","Physical Therapy","2-5","AZ",2022-07-15 22:37:54
4411,"Practice_4411","Dental","Solo","TX",2015-10-05 05:51:21
4412,"Practice_4412","Dental","2-5","GA",2018-08-08 00:38:00
4413,"Practice_4413","Orthopedics","6-20","WA",2019-07-04 00:57:49
4414,"Practice_4414","Orthopedics","Solo","NY",2022-11-08 14:28:38
4415,"Practice_4415","Physical Therapy","2-5","CA",2016-03-28 18:39:55
4416,"Practice_4416","Physical Therapy","Solo","GA",2022-05-30 14:12:05
4417,"Practice_4417","Physical Therapy","2-5","NY",2024-06-09 06:07:49
4418,"Practice_4418","Dental","Solo","WA",2022-02-17 22:57:23
4419,"Practice_4419","Pediatrics","2-5","GA",2022-04-18 17:18:55
4420,"Practice_4420","Dental","2-5","FL",2015-08-05 20:44:35
4421,"Practice_4421","Dental","6-20","GA",2019-11-20 16:49:09
4422,"Practice_4422","Dermatology","2-5","CO",2020-03-02 12:17:36
4423,"Practice_4423","Physical Therapy","2-5","AZ",2018-02-21 18:59:39
4424,"Practice_4424","Orthopedics","2-5","CA",2024-10-08 07:35:13
4425,"Practice_4425","Pediatrics","6-20","NC",2020-12-03 15:30:45
4426,"Practice_4426","Pediatrics","6-20","NY",2024-04-09 09:42:53
4427,"Practice_4427","Dental","Solo","TX",2022-02-15 13:17:30
4428,"Practice_4428","Dental","6-20","CA",2018-11-12 14:42:16
4429,"Practice_4429","Dental","2-5","NC",2021-04-07 07:40:11
4430,"Practice_4430","Family Medicine","6-20","WA",2024-08-13 08:05:09
4431,"Practice_4431","Orthopedics","6-20","GA",2016-11-11 22:39:23
4432,"Practice_4432","Physical Therapy","Solo","NC",2015-03-22 14:04:23
4433,"Practice_4433","Physical Therapy","2-5","FL",2017-09-28 12:24:27
4434,"Practice_4434","Family Medicine","Solo","CA",2020-10-10 18:55:39
4435,"Practice_4435","Dental","Solo","CA",2020-12-23 02:32:27
4436,"Practice_4436","Pediatrics","Solo","CA",2022-05-27 22:59:25
4437,"Practice_4437","Pediatrics","2-5","AZ",2020-07-09 05:57:25
4438,"Practice_4438","Family Medicine","Solo","WA",2021-12-12 12:05:26
4439,"Practice_4439","Dermatology","Solo","AZ",2019-01-11 08:35:06
4440,"Practice_4440","Dental","2-5","CA",2015-04-09 00:34:52
4441,"Practice_4441","Family Medicine","Solo","FL",2016-07-25 07:03:22
4442,"Practice_4442","Family Medicine","Solo","TX",2020-03-20 00:24:47
4443,"Practice_4443","Dental","Solo","FL",2016-10-25 02:48:03
4444,"Practice_4444","Pediatrics","Solo","NY",2017-02-21 02:37:21
4445,"Practice_4445","Physical Therapy","2-5","WA",2023-08-19 09:31:56
4446,"Practice_4446","Dermatology","Solo","GA",2024-01-14 17:55:27
4447,"Practice_4447","Dental","20+","CA",2021-03-18 22:55:23
4448,"Practice_4448","Family Medicine","2-5","NC",2019-02-03 23:36:23
4449,"Practice_4449","Pediatrics","Solo","TX",2023-05-10 00:49:22
4450,"Practice_4450","Orthopedics","Solo","GA",2017-10-04 15:17:25
4451,"Practice_4451","Physical Therapy","2-5","IL",2017-06-27 12:03:41
4452,"Practice_4452","Physical Therapy","2-5","FL",2023-12-10 21:23:50
4453,"Practice_4453","Family Medicine","Solo","TX",2018-07-16 22:55:26
4454,"Practice_4454","Family Medicine","Solo","IL",2020-07-12 02:04:29
4455,"Practice_4455","Family Medicine","6-20","AZ",2024-01-01 02:53:14
4456,"Practice_4456","Dental","Solo","IL",2016-02-29 01:06:52
4457,"Practice_4457","Orthopedics","Solo","GA",2023-09-22 15:35:24
4458,"Practice_4458","Dental","6-20","WA",2019-11-08 14:26:42
4459,"Practice_4459","Physical Therapy","2-5","FL",2023-03-08 00:30:38
4460,"Practice_4460","Physical Therapy","Solo","TX",2022-08-05 15:30:24
4461,"Practice_4461","Physical Therapy","2-5","IL",2022-11-17 21:27:51
4462,"Practice_4462","Physical Therapy","Solo","FL",2015-12-19 04:41:41
4463,"Practice_4463","Dermatology","2-5","TX",2016-10-14 20:43:36
4464,"Practice_4464","Dental","2-5","TX",2019-01-19 19:10:16
4465,"Practice_4465","Orthopedics","6-20","GA",2020-09-14 19:20:26
4466,"Practice_4466","Pediatrics","20+","FL",2024-03-01 11:39:44
4467,"Practice_4467","Dental","6-20","GA",2022-05-11 23:19:21
4468,"Practice_4468","Dental","6-20","IL",2017-05-25 17:18:49
4469,"Practice_4469","Family Medicine","2-5","NY",2023-09-06 06:46:42
4470,"Practice_4470","Family Medicine","Solo","WA",2019-09-26 12:27:33
4471,"Practice_4471","Family Medicine","2-5","NY",2015-11-21 22:50:22
4472,"Practice_4472","Dermatology","2-5","CO",2021-08-22 21:48:26
4473,"Practice_4473","Dental","6-20","CA",2018-10-04 23:21:00
4474,"Practice_4474","Pediatrics","Solo","NY",2018-03-01 04:43:41
4475,"Practice_4475","Orthopedics","6-20","AZ",2024-11-18 07:01:25
4476,"Practice_4476","Physical Therapy","6-20","WA",2017-05-01 10:40:20
4477,"Practice_4477","Physical Therapy","20+","CA",2015-05-10 08:40:07
4478,"Practice_4478","Pediatrics","6-20","IL",2019-09-17 15:52:21
4479,"Practice_4479","Physical Therapy","Solo","GA",2021-10-25 09:19:14
